,종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
0,060310,3S,2245,-45,-1.97,,,745.0,3.01,0,0.0
1,095570,AJ네트웍스,4540,-155,-3.3,982.0,4.62,6802.0,0.67,300,6.61
2,006840,AK홀딩스,25350,150,0.6,2168.0,11.69,62448.0,0.41,750,2.96
3,054620,APS홀딩스,7500,-150,-1.96,,,10530.0,0.71,0,0.0
4,265520,AP시스템,26000,-100,-0.38,671.0,38.75,7468.0,3.48,50,0.19
5,211270,AP위성,8100,-250,-2.99,51.0,158.82,5479.0,1.48,70,0.86
6,027410,BGF,4905,-25,-0.51,281.0,17.46,15699.0,0.31,110,2.24
7,282330,BGF리테일,141000,4500,3.3,8763.0,16.09,36022.0,3.91,2700,1.91
8,138930,BNK금융지주,5780,0,0.0,1647.0,3.51,25415.0,0.23,360,6.23
9,001460,BYC,324500,10500,3.34,33265.0,9.75,517079.0,0.63,1100,0.34
10,001465,BYC우,157500,10000,6.78,,,,,1150,0.73
11,001040,CJ,102500,7600,8.01,8240.0,12.44,126448.0,0.81,1850,1.8
12,079160,CJ CGV,26150,300,1.16,,,11590.0,2.26,0,0.0
13,035760,CJ ENM,156200,8500,5.75,5310.0,29.42,134364.0,1.16,1400,0.9
14,00104K,CJ4우(전환),81400,5300,6.96,,,,,1900,2.33
15,000120,CJ대한통운,173000,-1500,-0.86,1349.0,128.24,131146.0,1.32,0,0.0
16,011150,CJ씨푸드,5010,-80,-1.57,51.0,98.24,1781.0,2.81,0,0.0
17,011155,CJ씨푸드1우,39800,-300,-0.75,,,,,0,0.0
18,001045,CJ우,61700,3100,5.29,,,,,1900,3.08
19,097950,CJ제일제당,432500,27500,6.79,9516.0,45.45,297949.0,1.45,3500,0.81
20,097955,CJ제일제당 우,184500,6500,3.65,,,,,3550,1.92
21,051500,CJ프레시웨이,20100,150,0.75,434.0,46.31,16967.0,1.18,250,1.24
22,058820,CMG제약,5880,-210,-3.45,25.0,235.2,1297.0,4.53,0,0.0
23,023460,CNH,2375,-30,-1.25,424.0,5.6,2811.0,0.84,30,1.26
24,065770,CS,2315,-75,-3.14,,,1155.0,2.0,0,0.0
25,083660,CSA 코스믹,2135,-15,-0.7,,,836.0,2.55,0,0.0
26,000590,CS홀딩스,60400,500,0.83,8435.0,7.16,195584.0,0.31,500,0.83
27,012030,DB,845,-15,-1.74,23.0,36.74,1049.0,0.81,0,0.0
28,367340,DB금융스팩8호,2020,0,0.0,,,,,0,0.0
29,016610,DB금융투자,5420,60,1.12,1172.0,4.62,16484.0,0.33,250,4.61
30,005830,DB손해보험,43800,150,0.34,5966.0,7.34,84026.0,0.52,1500,3.42
31,000990,DB하이텍,54900,900,1.67,2410.0,22.78,14483.0,3.79,350,0.64
32,000995,DB하이텍1우,121000,0,0.0,,,,,400,0.33
33,139130,DGB금융지주,7230,30,0.42,1900.0,3.81,27296.0,0.26,410,5.67
34,001530,DI동일,178000,-500,-0.28,6765.0,26.31,195965.0,0.91,1500,0.84
35,068790,DMS,8890,10,0.11,768.0,11.58,7205.0,1.23,75,0.84
36,004840,DRB동일,7260,250,3.57,461.0,15.75,17771.0,0.41,100,1.38
37,241520,DSC인베스트먼트,5820,30,0.52,348.0,16.72,2004.0,2.9,0,0.0
38,155660,DSR,6250,-140,-2.19,546.0,11.45,9613.0,0.65,50,0.8
39,069730,DSR제강,5150,-40,-0.77,469.0,10.98,9851.0,0.52,40,0.78
40,017940,E1,42800,-500,-1.15,,,166288.0,0.26,2200,5.14
41,245620,EDGC,10150,100,1.0,,,1090.0,9.31,0,0.0
42,037370,EG,10950,200,1.86,,,4426.0,2.47,0,0.0
43,079190,EMW,2780,0,0.0,120.0,23.17,971.0,2.86,0,0.0
44,007700,F&F,86600,300,0.35,7158.0,12.1,31366.0,2.76,1000,1.15
45,130500,GH신소재,7700,-380,-4.7,204.0,37.75,3899.0,1.97,0,0.0
46,114090,GKL,16250,50,0.31,1170.0,13.89,9460.0,1.72,659,4.06
47,078930,GS,41600,2100,5.32,5745.0,7.24,93746.0,0.44,1900,4.57
48,083450,GST,17150,-300,-1.72,2010.0,8.53,10657.0,1.61,200,1.17
49,006360,GS건설,41750,950,2.33,5590.0,7.47,49623.0,0.84,1000,2.4
50,001250,GS글로벌,2375,130,5.79,,,4351.0,0.55,0,0.0
51,007070,GS리테일,36250,700,1.97,1729.0,20.97,28232.0,1.28,750,2.07
52,078935,GS우,31050,550,1.8,,,,,1950,6.28
53,028150,GS홈쇼핑,140600,1000,0.72,18339.0,7.67,174659.0,0.8,6500,4.62
54,045890,GV,430,0,0.0,,,811.0,0.53,0,0.0
55,078150,HB테크놀러지,2425,-5,-0.21,41.0,59.15,2025.0,1.2,20,0.82
56,012630,HDC,11250,-150,-1.32,4460.0,2.52,36131.0,0.31,200,1.78
57,039570,HDC아이콘트롤스,10700,-150,-1.38,,,10245.0,1.04,350,3.27
58,089470,HDC현대EP,7140,500,7.53,445.0,16.04,8886.0,0.8,120,1.68
59,294870,HDC현대산업개발,28100,-150,-0.53,8731.0,3.22,47095.0,0.6,500,1.78
60,011200,HMM,15750,-400,-2.48,,,3420.0,4.61,0,0.0
61,036640,HRS,5550,20,0.36,60.0,92.5,4475.0,1.24,0,0.0
62,082740,HSD엔진,8260,-320,-3.73,,,5722.0,1.44,0,0.0
63,335870,IBKS제12호스팩,2160,-10,-0.46,,,,,0,0.0
64,351340,IBKS제13호스팩,2090,-20,-0.95,,,,,0,0.0
65,351320,IBKS제14호스팩,2115,0,0.0,,,,,0,0.0
66,003560,IHQ,1530,-30,-1.92,,,933.0,1.64,0,0.0
67,095340,ISC,24350,-900,-3.56,311.0,78.3,12011.0,2.03,50,0.21
68,099520,ITX-AI,2410,-100,-3.98,,,598.0,4.03,0,0.0
69,175330,JB금융지주,5710,30,0.53,1641.0,3.48,17615.0,0.32,300,5.25
70,234080,JW생명과학,21100,250,1.2,1385.0,15.23,7744.0,2.72,500,2.37
71,067290,JW신약,5920,-110,-1.82,33.0,179.39,1514.0,3.91,60,1.01
72,001060,JW중외제약,35250,-350,-0.98,,,10059.0,3.5,325,0.92
73,001067,JW중외제약2우B,55600,-1000,-1.77,,,,,350,0.63
74,001065,JW중외제약우,39950,-1050,-2.56,,,,,350,0.88
75,096760,JW홀딩스,5840,-70,-1.18,,,2191.0,2.67,90,1.54
76,035900,JYP Ent.,37800,1150,3.14,947.0,39.92,4477.0,8.44,155,0.41
77,024840,KBI메탈,1895,0,0.0,196.0,9.67,2735.0,0.69,0,0.0
78,105560,KB금융,46500,500,1.09,8451.0,5.5,92672.0,0.5,2210,4.75
79,024120,KB오토시스,7850,20,0.26,930.0,8.44,8912.0,0.88,230,2.93
80,002380,KCC,210500,5000,2.43,,,421723.0,0.5,5500,2.61
81,021320,KCC건설,9360,80,0.86,1319.0,7.1,17642.0,0.53,150,1.6
82,036670,KCI,9930,-20,-0.2,1061.0,9.36,5775.0,1.72,200,2.01
83,009070,KCTC,3665,-135,-3.55,239.0,15.33,6409.0,0.57,45,1.23
84,009440,KC그린홀딩스,5630,0,0.0,369.0,15.26,7996.0,0.7,60,1.07
85,119650,KC코트렐,11200,-500,-4.27,149.0,75.17,5805.0,1.93,30,0.27
86,044180,KD,1275,-35,-2.67,,,2170.0,0.59,0,0.0
87,092220,KEC,3165,95,3.09,,,1782.0,1.78,0,0.0
88,151860,KG ETS,6590,-40,-0.6,2789.0,2.36,6733.0,0.98,110,1.67
89,016380,KG동부제철,12650,-350,-2.69,,,8886.0,1.42,0,0.0
90,016385,KG동부제철우,119500,-1000,-0.83,,,,,0,0.0
91,046440,KG모빌리언스,10150,-50,-0.49,619.0,16.4,7541.0,1.35,200,1.97
92,035600,KG이니시스,19950,400,2.05,1847.0,10.8,8937.0,2.23,330,1.65
93,001390,KG케미칼,24450,-250,-1.01,7691.0,3.18,26210.0,0.93,350,1.43
94,060720,KH바텍,19850,50,0.25,,,7998.0,2.48,0,0.0
95,001940,KISCO홀딩스,14250,-300,-2.06,2909.0,4.9,44246.0,0.32,280,1.96
96,122450,KMH,16350,-900,-5.22,668.0,24.48,9669.0,1.69,70,0.43
97,052900,KMH하이텍,1645,-30,-1.79,48.0,34.27,1358.0,1.21,0,0.0
98,058400,KNN,2295,-175,-7.09,61.0,37.62,1479.0,1.55,20,0.87
99,114450,KPX생명과학,11500,-650,-5.35,80.0,143.75,4024.0,2.86,0,0.0
100,025000,KPX케미칼,54800,-800,-1.44,8571.0,6.39,96367.0,0.57,2500,4.56
101,092230,KPX홀딩스,59200,-800,-1.33,8406.0,7.04,149477.0,0.4,2600,4.39
102,000040,KR모터스,1115,-5,-0.45,,,318.0,3.51,0,0.0
103,044450,KSS해운,11050,150,1.38,1034.0,10.69,12026.0,0.92,270,2.44
104,030200,KT,24400,-250,-1.01,2526.0,9.66,52341.0,0.47,1100,4.51
105,033780,KT&G,83400,600,0.72,8208.0,10.16,63008.0,1.32,4400,5.28
106,030210,KTB투자증권,4000,-55,-1.36,681.0,5.87,8098.0,0.49,150,3.75
107,036030,KTH,6030,-120,-1.95,40.0,150.75,5741.0,1.05,0,0.0
108,058850,KTcs,2245,10,0.45,178.0,12.61,3715.0,0.6,80,3.56
109,058860,KTis,2640,0,0.0,272.0,9.71,4835.0,0.55,90,3.41
110,060370,KT서브마린,5400,-120,-2.17,24.0,225.0,4680.0,1.15,30,0.56
111,093050,LF,15250,200,1.33,2313.0,6.59,41768.0,0.37,500,3.28
112,003550,LG,105500,-2000,-1.86,6143.0,17.17,107050.0,0.99,2200,2.09
113,034220,LG디스플레이,20000,100,0.5,,,31694.0,0.63,0,0.0
114,001120,LG상사,27250,50,0.18,739.0,36.87,30224.0,0.9,300,1.1
115,051900,LG생활건강,1638000,29000,1.8,46431.0,35.28,234042.0,7.0,11000,0.67
116,051905,LG생활건강우,709000,1000,0.14,,,,,11050,1.56
117,003555,LG우,75000,-1700,-2.22,,,,,2250,3.0
118,032640,LG유플러스,12450,0,0.0,1005.0,12.39,16218.0,0.77,400,3.21
119,011070,LG이노텍,193500,5500,2.93,4323.0,44.76,93151.0,2.08,300,0.16
120,066570,LG전자,147500,-2500,-1.67,169.0,872.78,79245.0,1.86,750,0.51
121,066575,LG전자우,65000,-2500,-3.7,,,,,800,1.23
122,108670,LG하우시스,80800,100,0.12,1154.0,70.02,91420.0,0.88,250,0.31
123,108675,LG하우시스우,34550,-450,-1.29,,,,,300,0.87
124,037560,LG헬로비전,3885,0,0.0,,,12283.0,0.32,75,1.93
125,051910,LG화학,999000,37000,3.85,4085.0,244.55,217230.0,4.6,2000,0.2
126,051915,LG화학우,460000,42000,10.05,,,,,2050,0.45
127,079550,LIG넥스원,31200,1100,3.65,145.0,215.17,28817.0,1.08,600,1.92
128,006260,LS,78500,100,0.13,912.0,86.07,98330.0,0.8,1450,1.85
129,010120,LS ELECTRIC,71400,-2200,-2.99,3542.0,20.16,45353.0,1.57,1200,1.68
130,000680,LS네트웍스,2670,-35,-1.29,,,6590.0,0.41,0,0.0
131,229640,LS전선아시아,8030,-270,-3.25,523.0,15.35,4591.0,1.75,180,2.24
132,023150,MH에탄올,8000,-200,-2.44,,,7785.0,1.03,350,4.38
133,065150,MP그룹,1045,-20,-1.88,11.0,95.0,252.0,4.15,0,0.0
134,219550,MP한강,1300,10,0.78,,,536.0,2.43,0,0.0
135,035420,NAVER,312000,22500,7.77,4006.0,77.88,35223.0,8.86,376,0.12
136,160550,NEW,7080,-120,-1.67,,,3979.0,1.78,0,0.0
137,053290,NE능률,2790,-40,-1.41,59.0,47.29,3886.0,0.72,0,0.0
138,181710,NHN,76400,2000,2.69,656.0,116.46,80696.0,0.95,0,0.0
139,104200,NHN벅스,5300,20,0.38,341.0,15.54,4560.0,1.16,0,0.0
140,060250,NHN한국사이버결제,66100,-300,-0.45,1040.0,63.56,5192.0,12.73,230,0.35
141,005940,NH투자증권,12150,0,0.0,1585.0,7.67,17934.0,0.68,500,4.12
142,005945,NH투자증권우,8750,-30,-0.34,,,,,550,6.29
143,034310,NICE,18550,200,1.09,771.0,24.06,18100.0,1.02,230,1.24
144,030190,NICE평가정보,25250,1350,5.65,682.0,37.02,3692.0,6.84,230,0.91
145,008260,NI스틸,2805,75,2.75,224.0,12.52,3877.0,0.72,50,1.78
146,004250,NPC,3340,-40,-1.18,343.0,9.74,6745.0,0.5,100,2.99
147,004255,NPC우,2260,-10,-0.44,,,,,105,4.65
148,010060,OCI,99600,300,0.3,,,110515.0,0.9,0,0.0
149,078590,OQP,5250,60,1.16,,,442.0,11.88,0,0.0
150,178920,PI첨단소재,36500,-150,-0.41,603.0,60.53,8557.0,4.27,315,0.86
151,024940,PN풍년,4170,-75,-1.77,577.0,7.23,3828.0,1.09,25,0.6
152,005490,POSCO,294500,3500,1.2,22823.0,12.9,510076.0,0.58,10000,3.4
153,218410,RFHIC,47200,2050,4.54,857.0,55.08,8351.0,5.65,200,0.42
154,091340,S&K폴리텍,5180,-50,-0.96,1368.0,3.79,7586.0,0.68,0,0.0
155,100840,S&TC,16050,-150,-0.93,2148.0,7.47,32631.0,0.49,800,4.98
156,064960,S&T모티브,59200,5800,10.86,181.0,327.07,50329.0,1.18,1400,2.36
157,003570,S&T중공업,5980,40,0.67,622.0,9.61,18558.0,0.32,300,5.02
158,036530,S&T홀딩스,15000,400,2.74,4072.0,3.68,46992.0,0.32,500,3.33
159,010950,S-Oil,75200,200,0.27,561.0,134.05,55715.0,1.35,200,0.27
160,010955,S-Oil우,41950,150,0.36,,,,,225,0.54
161,019550,SBI인베스트먼트,1320,-5,-0.38,71.0,18.59,583.0,2.26,0,0.0
162,034120,SBS,24850,-400,-1.58,1114.0,22.31,31799.0,0.78,150,0.6
163,101060,SBS미디어홀딩스,1875,-20,-1.06,,,4162.0,0.45,0,0.0
164,046140,SBS콘텐츠허브,6360,0,0.0,26.0,244.62,7234.0,0.88,0,0.0
165,036120,SCI평가정보,4425,0,0.0,141.0,31.38,610.0,7.25,69,1.56
166,099220,SDN,3770,-100,-2.58,93.0,40.54,1642.0,2.3,0,0.0
167,036540,SFA반도체,5780,-40,-0.69,146.0,39.59,2066.0,2.8,0,0.0
168,255220,SG,2190,70,3.3,287.0,7.63,1924.0,1.14,0,0.0
169,040610,SG&G,2350,190,8.8,49.0,47.96,7017.0,0.33,0,0.0
170,049470,SGA,855,-22,-2.51,,,577.0,1.48,0,0.0
171,184230,SGA솔루션즈,1070,-5,-0.47,,,496.0,2.16,0,0.0
172,005090,SGC에너지,43450,400,0.93,,,56341.0,0.77,1000,2.3
173,016250,SGC이테크건설,56800,-1800,-3.07,6410.0,8.86,91954.0,0.62,1500,2.64
174,004060,SG세계물산,641,-2,-0.31,48.0,13.35,1012.0,0.63,0,0.0
175,001380,SG충방,2335,-85,-3.51,17.0,137.35,2893.0,0.81,0,0.0
176,002360,SH에너지화학,1070,25,2.39,,,876.0,1.22,0,0.0
177,009160,SIMPAC,2610,35,1.36,157.0,16.62,6743.0,0.39,60,2.3
178,123700,SJM,3530,100,2.92,438.0,8.06,10621.0,0.33,125,3.54
179,025530,SJM홀딩스,3140,20,0.64,363.0,8.65,10066.0,0.31,175,5.57
180,034730,SK,292500,-3500,-1.18,12917.0,22.64,235255.0,1.24,5000,1.71
181,307070,SK4호스팩,2015,0,0.0,,,,,0,0.0
182,337450,SK5호스팩,2075,0,0.0,,,,,0,0.0
183,340350,SK6호스팩,2035,10,0.49,,,,,0,0.0
184,011790,SKC,106500,4500,4.41,1686.0,63.17,41542.0,2.56,1000,0.94
185,018670,SK가스,111500,-2000,-1.76,17794.0,6.27,180030.0,0.62,3000,2.69
186,001740,SK네트웍스,5100,-10,-0.2,,,8713.0,0.59,120,2.35
187,001745,SK네트웍스우,109500,3500,3.3,,,,,145,0.13
188,006120,SK디스커버리,63300,-1300,-2.01,8846.0,7.16,82498.0,0.77,700,1.11
189,006125,SK디스커버리우,55100,-700,-1.25,,,,,750,1.36
190,210980,SK디앤디,48250,-1000,-2.03,2365.0,20.4,19032.0,2.54,600,1.24
191,068400,SK렌터카,9640,40,0.42,740.0,13.03,9639.0,1.0,0,0.0
192,036490,SK머티리얼즈,332900,-7100,-2.09,13507.0,24.65,44730.0,7.44,3850,1.16
193,326030,SK바이오팜,159500,1000,0.63,,,,,0,0.0
194,03473K,SK우,277500,4000,1.46,,,,,5050,1.82
195,096770,SK이노베이션,283000,20000,7.6,,,186398.0,1.52,3000,1.06
196,096775,SK이노베이션우,189000,6000,3.28,,,,,3050,1.61
197,001510,SK증권,915,-16,-1.72,67.0,13.66,1197.0,0.76,10,1.09
198,001515,SK증권우,5280,-120,-2.22,,,,,15,0.28
199,285130,SK케미칼,382000,-3500,-0.91,802.0,476.31,54214.0,7.05,450,0.12
200,28513K,SK케미칼우,172000,-3000,-1.71,,,,,500,0.29
201,017670,SK텔레콤,265000,-5000,-1.85,12144.0,21.82,284310.0,0.93,10000,3.77
202,000660,SK하이닉스,138000,3500,2.6,2943.0,46.89,65836.0,2.1,1000,0.72
203,048550,SM C&C,1600,-15,-0.93,40.0,40.0,1237.0,1.29,0,0.0
204,063440,SM Life Design,2120,20,0.95,,,1084.0,1.96,0,0.0
205,005610,SPC삼립,71800,-700,-0.97,2492.0,28.81,37411.0,1.92,1104,1.54
206,011810,STX,5800,10,0.17,,,2864.0,2.03,0,0.0
207,077970,STX엔진,7660,-70,-0.91,737.0,10.39,8586.0,0.89,0,0.0
208,071970,STX중공업,4025,-35,-0.86,,,4813.0,0.84,0,0.0
209,289080,SV인베스트먼트,6070,10,0.17,,,1006.0,6.03,30,0.49
210,084870,TBH글로벌,1730,0,0.0,,,5163.0,0.34,0,0.0
211,002710,TCC스틸,5560,-140,-2.46,225.0,24.71,4962.0,1.12,30,0.54
212,089230,THE E&M,1245,-20,-1.58,,,574.0,2.17,0,0.0
213,161570,THE MIDONG,2165,80,3.84,,,2085.0,1.04,0,0.0
214,032540,TJ미디어,3140,40,1.29,64.0,49.06,5642.0,0.56,50,1.59
215,048770,TPC,4180,90,2.2,,,2030.0,2.06,15,0.36
216,246690,TS인베스트먼트,3780,150,4.13,201.0,18.81,1434.0,2.64,25,0.66
217,317240,TS트릴리온,2735,-20,-0.73,,,,,0,0.0
218,038340,UCI,2295,-25,-1.08,,,1110.0,2.07,0,0.0
219,073570,WI,1330,-60,-4.32,20.0,66.5,536.0,2.48,0,0.0
220,024070,WISCOM,2720,-295,-9.78,70.0,38.86,7697.0,0.35,50,1.84
221,052300,W홀딩컴퍼니,308,-7,-2.22,,,429.0,0.72,0,0.0
222,057030,YBM넷,7890,-330,-4.01,110.0,71.73,2583.0,3.05,0,0.0
223,037270,YG PLUS,5260,340,6.91,,,1562.0,3.37,0,0.0
224,040300,YTN,4000,220,5.82,,,4410.0,0.91,10,0.25
225,051390,YW,3965,5,0.13,218.0,18.19,6272.0,0.63,50,1.26
226,052220,iMBC,6820,1380,25.37,93.0,73.33,2270.0,3.0,0,0.0
227,079940,가비아,13850,0,0.0,826.0,16.77,5410.0,2.56,40,0.29
228,078890,가온미디어,6420,-150,-2.28,1204.0,5.33,10280.0,0.62,100,1.56
229,000500,가온전선,22800,-350,-1.51,1391.0,16.39,61708.0,0.37,600,2.63
230,192410,감마누,2370,-80,-3.27,711.0,3.33,17361.0,0.14,0,0.0
231,000860,강남제비스코,21500,-300,-1.38,2250.0,9.56,81019.0,0.27,500,2.33
232,217730,강스템바이오텍,8410,-190,-2.21,,,2936.0,2.86,0,0.0
233,114190,강원,2500,0,0.0,,,1211.0,2.06,0,0.0
234,035250,강원랜드,24000,600,2.56,1651.0,14.54,17377.0,1.38,900,3.75
235,094480,갤럭시아머니트리,4075,10,0.25,233.0,17.49,2344.0,1.74,55,1.35
236,011420,갤럭시아에스엠,1455,-40,-2.68,,,791.0,1.84,0,0.0
237,063080,게임빌,36700,-800,-2.13,2110.0,17.39,38098.0,0.96,0,0.0
238,044480,경남바이오파마,3300,-90,-2.65,,,3458.0,0.95,0,0.0
239,039240,경남스틸,1905,-10,-0.52,186.0,10.24,3487.0,0.55,90,4.72
240,053950,경남제약,8040,-220,-2.66,,,3588.0,2.24,0,0.0
241,223310,경남제약헬스케어,3320,0,0.0,,,4820.0,0.69,0,0.0
242,002100,경농,12650,0,0.0,254.0,49.8,8484.0,1.49,220,1.74
243,009450,경동나비엔,53200,100,0.19,2207.0,24.11,23612.0,2.25,300,0.56
244,267290,경동도시가스,19900,-750,-3.63,4167.0,4.78,57537.0,0.35,875,4.4
245,012320,경동인베스트,30600,-600,-1.92,4007.0,7.64,171962.0,0.18,500,1.63
246,011040,경동제약,10750,-200,-1.83,850.0,12.65,8539.0,1.26,400,3.72
247,000050,경방,12900,-100,-0.77,1630.0,7.91,27050.0,0.48,125,0.97
248,214390,경보제약,16900,-800,-4.52,221.0,76.47,6239.0,2.71,100,0.59
249,012610,경인양행,7080,-30,-0.42,344.0,20.58,5357.0,1.32,50,0.71
250,009140,경인전자,30250,-1200,-3.82,182.0,166.21,34673.0,0.87,250,0.83
251,024910,경창산업,2915,30,1.04,,,2134.0,1.37,0,0.0
252,013580,계룡건설,30300,-50,-0.16,8363.0,3.62,50766.0,0.6,600,1.98
253,012200,계양전기,4990,25,0.5,4.0,1247.5,5425.0,0.92,35,0.7
254,012205,계양전기우,7400,0,0.0,,,,,40,0.54
255,002140,고려산업,4500,-405,-8.26,182.0,24.73,3842.0,1.17,30,0.67
256,198440,고려시멘트,3145,-55,-1.72,106.0,29.67,2766.0,1.14,15,0.48
257,049720,고려신용정보,5900,-50,-0.84,476.0,12.39,1577.0,3.74,250,4.24
258,010130,고려아연,439500,-3000,-0.68,35811.0,12.27,355878.0,1.23,14000,3.19
259,002240,고려제강,15050,-50,-0.33,434.0,34.68,59916.0,0.25,350,2.33
260,014570,고려제약,10150,-300,-2.87,357.0,28.43,5914.0,1.72,100,0.99
261,348150,고바이오랩,53800,-3700,-6.43,,,,,0,0.0
262,098460,고영,117300,-3700,-3.06,2192.0,53.51,17763.0,6.6,550,0.47
263,038530,골드퍼시픽,1400,-55,-3.78,,,629.0,2.23,0,0.0
264,215000,골프존,68100,-300,-0.44,2585.0,26.34,31877.0,2.14,2050,3.01
265,121440,골프존뉴딘홀딩스,5510,-120,-2.13,,,10475.0,0.53,117,2.12
266,009290,광동제약,10400,-150,-1.42,582.0,17.87,8069.0,1.29,80,0.77
267,014200,광림,1720,5,0.29,,,1480.0,1.16,0,0.0
268,017040,광명전기,2080,-5,-0.24,185.0,11.24,2255.0,0.92,15,0.72
269,017900,광전자,2490,85,3.53,66.0,37.73,3805.0,0.65,50,2.01
270,037710,광주신세계,156000,2000,1.3,29953.0,5.21,413244.0,0.38,3500,2.24
271,026910,광진실업,4715,-475,-9.15,,,4384.0,1.08,0,0.0
272,090150,광진윈텍,4510,60,1.35,223.0,20.22,4315.0,1.05,100,2.22
273,355150,교보10호스팩,2065,5,0.24,,,,,0,0.0
274,307280,교보8호스팩,4925,30,0.61,,,,,0,0.0
275,331520,교보9호스팩,2085,0,0.0,,,,,0,0.0
276,030610,교보증권,8080,-60,-0.74,2391.0,3.38,26692.0,0.3,400,4.95
277,339770,교촌에프앤비,19150,-200,-1.03,1411.0,13.57,3835.0,4.99,96,0.5
278,053270,구영테크,1750,55,3.24,136.0,12.87,2717.0,0.64,30,1.71
279,007690,국도화학,54500,-1000,-1.8,6219.0,8.76,88911.0,0.61,1500,2.75
280,005320,국동,4030,-35,-0.86,,,2337.0,1.72,0,0.0
281,001140,국보,1850,-50,-2.63,,,1333.0,1.39,0,0.0
282,066620,국보디자인,17550,0,0.0,2293.0,7.65,16449.0,1.07,300,1.71
283,043650,국순당,5710,0,0.0,,,11214.0,0.51,100,1.75
284,006050,국영지앤엠,3095,-100,-3.13,32.0,96.72,1514.0,2.04,15,0.48
285,060480,국일신동,3960,-65,-1.61,,,4269.0,0.93,50,1.26
286,078130,국일제지,4895,-25,-0.51,,,357.0,13.71,0,0.0
287,307750,국전약품,8490,-490,-5.46,,,,,0,0.0
288,002720,국제약품,10150,-300,-2.87,,,3311.0,3.07,0,0.0
289,204020,그리티,2970,-90,-2.94,89.0,33.37,3678.0,0.81,30,1.01
290,083420,그린케미칼,14900,-1200,-7.45,236.0,63.14,4521.0,3.3,170,1.14
291,186230,그린플러스,13800,-300,-2.13,337.0,40.95,3824.0,3.61,0,0.0
292,014530,극동유화,3485,-35,-0.99,422.0,8.26,4825.0,0.72,160,4.59
293,204620,글로벌텍스프리,3255,20,0.62,163.0,19.97,1953.0,1.67,0,0.0
294,019660,글로본,4610,-110,-2.33,,,714.0,6.46,0,0.0
295,032860,글로스퍼랩스,12900,600,4.88,,,2840.0,4.54,0,0.0
296,014280,금강공업,5970,330,5.85,,,10865.0,0.55,80,1.34
297,014285,금강공업우,11700,250,2.18,,,,,90,0.77
298,053260,금강철강,3475,-40,-1.14,265.0,13.11,5902.0,0.59,100,2.88
299,008870,금비,71000,-3800,-5.08,8088.0,8.78,103528.0,0.69,1700,2.39
300,001570,금양,6700,140,2.13,,,1535.0,4.36,0,0.0
301,002990,금호산업,9420,70,0.75,332.0,28.37,10364.0,0.91,500,5.31
302,002995,금호산업우,32900,-900,-2.66,,,,,550,1.67
303,011780,금호석유,167500,-4500,-2.62,10549.0,15.88,78488.0,2.13,1500,0.9
304,011785,금호석유우,61100,-1800,-2.86,,,,,1550,2.54
305,214330,금호에이치티,2535,-45,-1.74,,,2439.0,1.04,0,0.0
306,001210,금호전기,3250,-75,-2.26,,,3098.0,1.05,0,0.0
307,073240,금호타이어,3880,0,0.0,,,4383.0,0.89,0,0.0
308,036190,금화피에스시,29150,50,0.17,4614.0,6.32,39902.0,0.73,1300,4.46
309,049080,기가레인,2880,-30,-1.03,,,526.0,5.48,0,0.0
310,035460,기산텔레콤,2690,10,0.37,231.0,11.65,2198.0,1.22,0,0.0
311,092440,기신정기,3870,75,1.98,298.0,12.99,8125.0,0.48,150,3.88
312,000270,기아차,68300,5300,8.41,4556.0,14.99,71487.0,0.96,1150,1.68
313,024110,기업은행,8830,-40,-0.45,2242.0,3.94,33567.0,0.26,670,7.59
314,013700,까뮤이앤씨,3245,-50,-1.52,305.0,10.64,1571.0,2.07,30,0.92
