,종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
1763,070300,엑스큐어,KOSDAQ,소프트웨어,3255,50,1.56,23976570870
1764,092870,엑시콘,KOSDAQ,반도체,13900,700,5.3,145618165300
1765,317870,엔바이오니아,KOSDAQ,기타제조,13400,0,0.0,102818937000
1766,067570,엔브이에이치코리아,KOSDAQ,운송장비·부품,4050,0,0.0,132940083600
1767,236810,엔비티,KOSDAQ,기타서비스,18750,-350,-1.83,159144618750
1768,333620,엔시스,KOSDAQ,일반전기전자,20000,-150,-0.74,211126880000
1769,101400,엔시트론,KOSDAQ,반도체,1160,15,1.31,37463254440
1770,217820,엔에스,KOSDAQ,기계·장비,11600,750,6.91,133553549200
1771,031860,엔에스엔,KOSDAQ,유통,1320,-40,-2.94,76154771880
1772,359090,엔에이치스팩17호,KOSDAQ,금융,2365,-20,-0.84,16578650000
1773,365590,엔에이치스팩18호,KOSDAQ,금융,2545,0,0.0,11707000000
1774,391060,엔에이치스팩20호,KOSDAQ,금융,2095,0,0.0,53422500000
1775,391710,엔에이치스팩21호,KOSDAQ,금융,2120,5,0.24,15815200000
1776,265740,엔에프씨,KOSDAQ,화학,13200,-250,-1.86,117899760000
1777,354200,엔젠바이오,KOSDAQ,기타서비스,16550,0,0.0,205648843600
1778,208860,엔지스테크널러지,KOSDAQ,소프트웨어,2205,0,0.0,25233717915
1779,183490,엔지켐생명과학,KOSDAQ,제약,69200,-2600,-3.62,576529074000
1780,182400,엔케이맥스,KOSDAQ,제약,24550,-2050,-7.71,903791531450
1781,069410,엔텔스,KOSDAQ,소프트웨어,10800,-300,-2.7,110644099200
1782,227950,엔투텍,KOSDAQ,기계·장비,2040,30,1.49,145985315160
1783,291230,엔피,KOSDAQ,기타서비스,12500,0,0.0,499997600000
1784,198080,엔피디,KOSDAQ,IT부품,4205,670,18.95,90555452925
1785,048830,엔피케이,KOSDAQ,화학,2225,-25,-1.11,41660728675
1786,096870,엘디티,KOSDAQ,반도체,4850,-10,-0.21,32390240000
1787,376190,엘비루셈,KOSDAQ,반도체,11200,250,2.28,275520000000
1788,061970,엘비세미콘,KOSDAQ,반도체,12900,250,1.98,564821236800
1789,138690,엘아이에스,KOSDAQ,반도체,6000,10,0.17,102747546000
1790,290650,엘앤씨바이오,KOSDAQ,제약,35100,-500,-1.4,796239674100
1791,066970,엘앤에프,KOSDAQ,IT부품,182900,-3600,-1.93,6366797285600
1792,156100,엘앤케이바이오,KOSDAQ,의료·정밀기기,13500,-150,-1.1,180802030500
1793,073110,엘엠에스,KOSDAQ,IT부품,11050,-350,-3.07,98298092750
1794,083310,엘오티베큠,KOSDAQ,반도체,14850,550,3.85,264478990050
1795,037950,엘컴텍,KOSDAQ,IT부품,1410,-20,-1.4,119071001790
1796,170920,엘티씨,KOSDAQ,반도체,10950,-200,-1.79,87812024850
1797,058630,엠게임,KOSDAQ,디지털컨텐츠,9580,-570,-5.62,187230341660
1798,058970,엠로,KOSDAQ,소프트웨어,33400,0,0.0,181230404000
1799,019590,엠벤처투자,KOSDAQ,금융,1305,20,1.56,90831733605
1800,169330,엠브레인,KOSDAQ,기타서비스,9220,-320,-3.35,82689191980
1801,179290,엠아이텍,KOSDAQ,의료·정밀기기,4740,0,0.0,149125225320
1802,009780,엠에스씨,KOSDAQ,음식료·담배,6360,-150,-2.3,111936000000
1803,123040,엠에스오토텍,KOSDAQ,운송장비·부품,6170,10,0.16,219985716790
1804,323230,엠에프엠코리아,KOSDAQ,섬유·의류,1890,-10,-0.53,38313437400
1805,032790,엠젠플러스,KOSDAQ,정보기기,4075,0,0.0,120352455875
1806,033160,엠케이전자,KOSDAQ,반도체,19500,100,0.52,425249935500
1807,347890,엠투아이,KOSDAQ,정보기기,9190,70,0.77,154375494760
1808,033310,엠투엔,KOSDAQ,금속,11100,-300,-2.63,282427079100
1809,259630,엠플러스,KOSDAQ,기계·장비,14050,700,5.24,160204225800
1810,065150,엠피대산,KOSDAQ,유통,820,2,0.24,102731572100
1811,115960,연우,KOSDAQ,화학,24700,-150,-0.6,306230600000
1812,090740,연이비앤티,KOSDAQ,IT부품,2105,0,0.0,40260402610
1813,060850,영림원소프트랩,KOSDAQ,소프트웨어,10350,0,0.0,84155850000
1814,007530,영신금속,KOSDAQ,금속,2965,-15,-0.5,56852250180
1815,143540,영우디에스피,KOSDAQ,반도체,2150,80,3.86,95889774250
1816,036560,영풍정밀,KOSDAQ,기계·장비,10300,-150,-1.44,162225000000
1817,265560,영화테크,KOSDAQ,운송장비·부품,18300,150,0.83,195630294000
1818,036000,예림당,KOSDAQ,출판·매체복제,2820,-25,-0.88,64956661140
1819,250930,예선테크,KOSDAQ,화학,2170,25,1.17,71610954800
1820,053280,예스24,KOSDAQ,인터넷,10050,-150,-1.47,251250000000
1821,122640,예스티,KOSDAQ,반도체,13850,400,2.97,239482136650
1822,900300,오가닉티코스메틱,KOSDAQ,금융,702,-1,-0.14,58931698878
1823,045060,오공,KOSDAQ,화학,4460,-25,-0.56,75561204040
1824,080520,오디텍,KOSDAQ,반도체,7000,100,1.45,82226263000
1825,039830,오로라,KOSDAQ,기타서비스,10500,500,5.0,113010345000
1826,322310,오로스테크놀로지,KOSDAQ,기계·장비,26150,500,1.95,244935073300
1827,046120,오르비텍,KOSDAQ,기타서비스,7220,-320,-4.24,180272064600
1828,014940,오리엔탈정공,KOSDAQ,기계·장비,4420,-80,-1.78,201435581620
1829,065500,오리엔트정공,KOSDAQ,운송장비·부품,744,100,15.53,87207634128
1830,010470,오리콤,KOSDAQ,기타서비스,7440,140,1.92,89094372000
1831,352910,오비고,KOSDAQ,소프트웨어,18150,500,2.83,207723555600
1832,053980,오상자이엘,KOSDAQ,컴퓨터서비스,9800,-180,-1.8,173929243600
1833,052420,오성첨단소재,KOSDAQ,IT부품,2725,-65,-2.33,196655936100
1834,241790,오션브릿지,KOSDAQ,반도체,14200,250,1.79,142037402800
1835,039200,오스코텍,KOSDAQ,제약,30650,-400,-1.29,925829991250
1836,226400,오스테오닉,KOSDAQ,의료·정밀기기,3670,-25,-0.68,61557108180
1837,031510,오스템,KOSDAQ,운송장비·부품,2850,-45,-1.55,79800000000
1838,048260,오스템임플란트,KOSDAQ,의료·정밀기기,126500,-6500,-4.89,1807143200500
1839,138080,오이솔루션,KOSDAQ,통신장비,34500,400,1.17,366531277500
1840,080580,오킨스전자,KOSDAQ,반도체,23550,-400,-1.67,416347467900
1841,067170,오텍,KOSDAQ,운송장비·부품,11150,-150,-1.33,171616395750
1842,173130,오파스넷,KOSDAQ,소프트웨어,4055,40,1.0,48094043650
1843,049480,오픈베이스,KOSDAQ,컴퓨터서비스,3255,-105,-3.13,102279856665
1844,309930,오하임아이엔티,KOSDAQ,유통,4585,-90,-1.93,94027763235
1845,244460,올리패스,KOSDAQ,제약,9970,-130,-1.29,257490922840
1846,226950,올릭스,KOSDAQ,기타서비스,38500,-1400,-3.51,527571660000
1847,057540,옴니시스템,KOSDAQ,의료·정밀기기,2250,5,0.22,104511048750
1848,082210,옵트론텍,KOSDAQ,IT부품,8440,150,1.81,205800934680
1849,109080,옵티시스,KOSDAQ,통신장비,22250,-600,-2.63,125401000000
1850,153710,옵티팜,KOSDAQ,제약,10350,-100,-0.96,151000890300
1851,321820,와이더플래닛,KOSDAQ,출판·매체복제,19900,-600,-2.93,137259891800
1852,122990,와이솔,KOSDAQ,반도체,10600,50,0.47,298781574600
1853,232140,와이아이케이,KOSDAQ,반도체,5320,270,5.35,436481262000
1854,065530,와이어블,KOSDAQ,통신서비스,3100,-60,-1.9,163866000000
1855,067900,와이엔텍,KOSDAQ,기타서비스,12400,-250,-1.98,225675771600
1856,155650,와이엠씨,KOSDAQ,IT부품,8700,-70,-0.8,173776914600
1857,273640,와이엠텍,KOSDAQ,일반전기전자,38950,-1450,-3.59,213562850000
1858,251370,와이엠티,KOSDAQ,화학,20900,450,2.2,312559040200
1859,066430,와이오엠,KOSDAQ,유통,2110,195,10.18,33455602960
1860,193250,와이제이엠게임즈,KOSDAQ,IT부품,2480,-190,-7.12,141815226320
1861,273060,와이즈버즈,KOSDAQ,기타서비스,1950,-15,-0.76,94695396900
1862,019210,와이지-원,KOSDAQ,금속,8830,50,0.57,269966821770
1863,122870,와이지엔터테인먼트,KOSDAQ,오락·문화,68300,-3200,-4.48,1259545502700
1864,332570,와이팜,KOSDAQ,IT부품,9170,20,0.22,340586234520
1865,079000,와토스코리아,KOSDAQ,화학,7440,-120,-1.59,53568000000
1866,032820,우리기술,KOSDAQ,일반전기전자,2215,-105,-4.53,295312899220
1867,041190,우리기술투자,KOSDAQ,금융,10850,-800,-6.87,911400000000
1868,115440,우리넷,KOSDAQ,통신장비,8590,60,0.7,78486348960
1869,046970,우리로,KOSDAQ,유통,1910,0,0.0,61214800940
1870,082850,우리바이오,KOSDAQ,일반전기전자,4100,-60,-1.44,189326343700
1871,215360,우리산업,KOSDAQ,운송장비·부품,24400,-450,-1.81,222824777200
1872,072470,우리산업홀딩스,KOSDAQ,운송장비·부품,8400,-110,-1.29,158653664400
1873,073560,우리손에프앤지,KOSDAQ,음식료·담배,2335,-55,-2.3,161669896405
1874,153490,우리이앤엘,KOSDAQ,반도체,1770,30,1.72,91119600000
1875,037400,우리조명,KOSDAQ,유통,3010,0,0.0,78932271460
1876,101170,우림피티에스,KOSDAQ,기계·장비,4355,60,1.4,58792500000
1877,066590,우수AMS,KOSDAQ,운송장비·부품,5060,-100,-1.94,180227586000
1878,103840,우양,KOSDAQ,음식료·담배,5140,-110,-2.1,73286120000
1879,046940,우원개발,KOSDAQ,건설,5550,-100,-1.77,100312642500
1880,215380,우정바이오,KOSDAQ,기타서비스,5840,-10,-0.17,70622687840
1881,065680,우주일렉트로,KOSDAQ,IT부품,27600,900,3.37,274184472000
1882,018620,우진비앤지,KOSDAQ,제약,2205,-5,-0.23,63700891065
1883,307280,원바이오젠,KOSDAQ,제약,2315,55,2.43,82100104520
1884,053080,원방테크,KOSDAQ,기계·장비,15950,-400,-2.45,207346921650
1885,032940,원익,KOSDAQ,유통,4580,-15,-0.33,83324993400
1886,240810,원익IPS,KOSDAQ,반도체,41300,1900,4.82,2027165111300
1887,074600,원익QnC,KOSDAQ,비금속,24750,1000,4.21,650628000000
1888,104830,원익머트리얼즈,KOSDAQ,반도체,32900,450,1.39,414803200000
1889,014190,원익큐브,KOSDAQ,유통,3900,-70,-1.76,138059633400
1890,131390,원익피앤이,KOSDAQ,일반전기전자,33950,-550,-1.59,503101994500
1891,030530,원익홀딩스,KOSDAQ,기계·장비,5370,130,2.48,414767957970
1892,012620,원일특강,KOSDAQ,금속,13050,-100,-0.76,57420000000
1893,382840,원준,KOSDAQ,기계·장비,108500,-9100,-7.74,544690723500
1894,376980,원티드랩,KOSDAQ,소프트웨어,33600,-2000,-5.62,316046169600
1895,008370,원풍,KOSDAQ,화학,6590,-380,-5.45,79080000000
1896,008290,원풍물산,KOSDAQ,섬유·의류,1340,25,1.9,54529529860
1897,101160,월덱스,KOSDAQ,반도체,25000,1850,7.99,412774825000
1898,095270,웨이브일렉트로,KOSDAQ,IT부품,4500,130,2.97,67370652000
1899,065950,웰크론,KOSDAQ,섬유·의류,4295,20,0.47,121253442090
1900,076080,웰크론한텍,KOSDAQ,건설,4860,215,4.63,101169385560
1901,196700,웹스,KOSDAQ,화학,4330,-80,-1.81,62196743520
1902,069080,웹젠,KOSDAQ,디지털컨텐츠,27250,-450,-1.62,962221589000
1903,053580,웹케시,KOSDAQ,금융,31150,-200,-0.64,429441625200
1904,071460,위니아딤채,KOSDAQ,일반전기전자,3965,-40,-1.0,142610324675
1905,044340,위닉스,KOSDAQ,일반전기전자,20450,-150,-0.73,365511541250
1906,330350,위더스제약,KOSDAQ,제약,10950,0,0.0,144415410900
1907,348350,위드텍,KOSDAQ,의료·정밀기기,19450,400,2.1,198071020000
1908,112040,위메이드,KOSDAQ,디지털컨텐츠,160100,-8600,-5.1,5324515183400
1909,101730,위메이드맥스,KOSDAQ,디지털컨텐츠,22200,-1200,-5.13,350663097000
1910,065370,위세아이텍,KOSDAQ,출판·매체복제,13800,-200,-1.43,90747061200
1911,038620,위즈코프,KOSDAQ,유통,2660,-110,-3.97,162340334660
1912,299900,위지윅스튜디오,KOSDAQ,오락·문화,26900,-300,-1.1,1149496744900
1913,036090,위지트,KOSDAQ,기계·장비,1495,-110,-6.85,134895920575
1914,136540,윈스,KOSDAQ,소프트웨어,15750,-50,-0.32,192333692250
1915,320000,윈텍,KOSDAQ,기계·장비,2640,-10,-0.38,48837750720
1916,097800,윈팩,KOSDAQ,반도체,2330,15,0.65,99981197050
1917,192390,윈하이텍,KOSDAQ,금속,4180,-120,-2.79,44545825280
1918,313760,윌링스,KOSDAQ,일반전기전자,20450,-500,-2.39,99427900000
1919,900340,윙입푸드,KOSDAQ,금융,1300,-5,-0.38,62365456400
1920,036200,유니셈,KOSDAQ,반도체,13250,1100,9.05,406300954750
1921,018000,유니슨,KOSDAQ,기계·장비,3470,-65,-1.84,422416115970
1922,203450,유니온커뮤니티,KOSDAQ,일반전기전자,4060,-20,-0.49,59596768420
1923,011320,유니크,KOSDAQ,운송장비·부품,7460,-90,-1.19,144132384700
1924,086390,유니테스트,KOSDAQ,반도체,28500,550,1.97,602322591000
1925,241690,유니테크노,KOSDAQ,운송장비·부품,11900,-250,-2.06,297637623500
1926,142210,유니트론텍,KOSDAQ,유통,5800,10,0.17,72853394000
1927,048430,유라테크,KOSDAQ,일반전기전자,11100,-50,-0.45,127872000000
1928,206650,유바이오로직스,KOSDAQ,제약,49050,-3350,-6.39,1777047508350
1929,089850,유비벨록스,KOSDAQ,소프트웨어,14150,-150,-1.05,100687112550
1930,032620,유비케어,KOSDAQ,소프트웨어,7830,-140,-1.76,408703598370
1931,264450,유비쿼스,KOSDAQ,통신장비,21050,-350,-1.64,215672111300
1932,078070,유비쿼스홀딩스,KOSDAQ,일반전기전자,17000,-100,-0.58,317842676000
1933,024800,유성티엔에스,KOSDAQ,운송,3440,-95,-2.69,107598445920
1934,054930,유신,KOSDAQ,기타서비스,22100,-300,-1.34,66300000000
1935,069330,유아이디,KOSDAQ,IT부품,2540,-50,-1.93,34492493880
1936,049520,유아이엘,KOSDAQ,IT부품,2720,-20,-0.73,59255025920
1937,313750,유안타제4호스팩,KOSDAQ,금융,2035,0,0.0,9462750000
1938,336060,유안타제5호스팩,KOSDAQ,금융,2535,0,0.0,15032550000
1939,367460,유안타제7호스팩,KOSDAQ,금융,2160,-5,-0.23,11880000000
1940,367480,유안타제8호스팩,KOSDAQ,금융,2125,0,0.0,13791250000
1941,056090,유앤아이,KOSDAQ,의료·정밀기기,4520,-135,-2.9,41931696480
1942,263770,유에스티,KOSDAQ,금속,4715,0,0.0,111746310980
1943,340930,유일에너테크,KOSDAQ,기계·장비,18050,100,0.56,192679129200
1944,023410,유진기업,KOSDAQ,비금속,4890,110,2.3,378050120070
1945,056080,유진로봇,KOSDAQ,기계·장비,3430,60,1.78,128666681360
1946,373340,유진스팩6호,KOSDAQ,금융,2340,-70,-2.9,7066800000
1947,388800,유진스팩7호,KOSDAQ,금융,2175,0,0.0,10896750000
1948,084370,유진테크,KOSDAQ,반도체,43850,2350,5.66,1004868441700
1949,178780,유테크,KOSDAQ,유통,1730,0,0.0,60240302320
1950,179900,유티아이,KOSDAQ,IT부품,11900,-150,-1.24,192862050500
1951,263050,유틸렉스,KOSDAQ,제약,25600,-450,-1.73,395602790400
1952,191410,육일씨엔에쓰,KOSDAQ,IT부품,3570,-110,-2.99,33425988540
1953,072770,율호,KOSDAQ,소프트웨어,2465,-65,-2.57,96053664860
1954,039020,이건홀딩스,KOSDAQ,종이·목재,5700,-330,-5.47,128732841300
1955,067920,이글루시큐리티,KOSDAQ,소프트웨어,7770,160,2.1,85439844630
1956,044960,이글벳,KOSDAQ,유통,8300,-40,-0.48,104927628900
1957,303530,이노뎁,KOSDAQ,소프트웨어,25450,-750,-2.86,185849872050
1958,302430,이노메트리,KOSDAQ,기계·장비,15300,-150,-0.97,150448082400
1959,073490,이노와이어리스,KOSDAQ,통신장비,38750,-100,-0.26,261079830000
1960,215790,이노인스트루먼트,KOSDAQ,통신장비,2175,30,1.4,87615849075
1961,246960,이노테라피,KOSDAQ,제약,13550,-100,-0.73,68348693200
1962,088390,이녹스,KOSDAQ,운송장비·부품,27250,450,1.68,254810499000
1963,272290,이녹스첨단소재,KOSDAQ,IT부품,44150,3250,7.95,867179200700
1964,053350,이니텍,KOSDAQ,소프트웨어,5990,-70,-1.16,118547586840
1965,258610,이더블유케이,KOSDAQ,금속,5390,-100,-1.82,95044958470
1966,041520,이라이콤,KOSDAQ,IT부품,8300,30,0.36,101166459000
1967,264850,이랜시스,KOSDAQ,일반전기전자,3120,20,0.65,89705653440
1968,054210,이랜텍,KOSDAQ,IT부품,10850,-150,-1.36,274409628500
1969,164060,이루다,KOSDAQ,의료·정밀기기,11650,-50,-0.43,91045449000
1970,065440,이루온,KOSDAQ,소프트웨어,2285,-85,-3.59,62323420700
1971,115610,이미지스,KOSDAQ,반도체,3940,185,4.93,30216364320
1972,349720,이베스트스팩5호,KOSDAQ,금융,2140,0,0.0,7746800000
1973,323210,이베스트이안스팩1호,KOSDAQ,금융,2105,0,0.0,6736000000
1974,078020,이베스트투자증권,KOSDAQ,금융,9140,-70,-0.76,507098076600
1975,131400,이브이첨단소재,KOSDAQ,IT부품,1800,25,1.41,84229671600
1976,351330,이삭엔지니어링,KOSDAQ,컴퓨터서비스,12750,-450,-3.41,105678630000
1977,080010,이상네트웍스,KOSDAQ,인터넷,8050,-270,-3.25,72570750000
1978,086890,이수앱지스,KOSDAQ,제약,11750,-700,-5.62,389896349000
1979,047560,이스트소프트,KOSDAQ,디지털컨텐츠,15200,1100,7.8,172804726400
1980,900110,이스트아시아홀딩스,KOSDAQ,금융,182,2,1.11,30850775774
1981,067010,이씨에스,KOSDAQ,정보기기,5280,-150,-2.76,64912320000
1982,101360,이엔드디,KOSDAQ,화학,35000,-1350,-3.71,361213405000
1983,102710,이엔에프테크놀로지,KOSDAQ,화학,29700,350,1.19,424348729200
1984,066980,이엔코퍼레이션,KOSDAQ,디지털컨텐츠,4805,25,0.52,185378211765
1985,063760,이엘피,KOSDAQ,반도체,6940,-70,-1.0,64716402200
1986,123570,이엠넷,KOSDAQ,기타서비스,6670,-10,-0.15,148581440260
1987,083470,이엠앤아이,KOSDAQ,IT부품,1390,0,0.0,38120075850
1988,095190,이엠코리아,KOSDAQ,기계·장비,4440,-10,-0.22,189059804280
1989,091120,이엠텍,KOSDAQ,IT부품,26100,-500,-1.88,414675129600
1990,039030,이오테크닉스,KOSDAQ,반도체,107300,7200,7.19,1321887715000
1991,294090,이오플로우,KOSDAQ,의료·정밀기기,57200,200,0.35,660354266000
1992,088290,이원컴포텍,KOSDAQ,운송장비·부품,7800,-10,-0.13,176563179000
1993,181340,이즈미디어,KOSDAQ,의료·정밀기기,19200,150,0.79,136705920000
1994,353810,이지바이오,KOSDAQ,음식료·담배,5130,-60,-1.16,175403523600
1995,099750,이지케어텍,KOSDAQ,소프트웨어,33200,-500,-1.48,212015200000
1996,035810,이지홀딩스,KOSDAQ,음식료·담배,4525,-55,-1.2,294784948625
1997,160600,이큐셀,KOSDAQ,기계·장비,3100,0,0.0,42720312600
1998,092130,이크레더블,KOSDAQ,기타서비스,20100,-50,-0.25,242076360000
1999,096040,이트론,KOSDAQ,정보기기,546,-18,-3.19,286430916408
2000,134060,이퓨쳐,KOSDAQ,출판·매체복제,8130,-10,-0.12,38774002500
2001,001840,이화공영,KOSDAQ,건설,6830,-60,-0.87,135273340800
2002,024810,이화전기,KOSDAQ,IT부품,1825,-25,-1.35,152321111975
2003,041830,인바디,KOSDAQ,의료·정밀기기,27000,0,0.0,369462114000
2004,352940,인바이오,KOSDAQ,화학,8080,-60,-0.74,87811258400
2005,079950,인베니아,KOSDAQ,기계·장비,2280,10,0.44,52896000000
2006,277410,인산가,KOSDAQ,음식료·담배,2430,-20,-0.82,77428059570
2007,060150,인선이엔티,KOSDAQ,기타서비스,12450,-100,-0.8,579716969400
2008,033230,인성정보,KOSDAQ,컴퓨터서비스,2860,-135,-4.51,112155986800
2009,037330,인지디스플레,KOSDAQ,IT부품,3380,50,1.5,148332057120
2010,083640,인콘,KOSDAQ,통신장비,1825,-40,-2.14,81502253425
2011,216050,인크로스,KOSDAQ,기타서비스,46400,-350,-0.75,373834452800
2012,049070,인탑스,KOSDAQ,IT부품,23650,300,1.28,406780000000
2013,119610,인터로조,KOSDAQ,의료·정밀기기,30200,-750,-2.42,391607839400
2014,017250,인터엠,KOSDAQ,일반전기전자,1420,-10,-0.7,29884563140
2015,035080,인터파크,KOSDAQ,유통,6660,-90,-1.33,540719825580
2016,051370,인터플렉스,KOSDAQ,IT부품,13250,450,3.52,309089004000
2017,064290,인텍플러스,KOSDAQ,반도체,25100,400,1.62,318656096200
2018,189300,인텔리안테크,KOSDAQ,일반전기전자,70600,2700,3.98,648367031400
2019,150840,인트로메딕,KOSDAQ,의료·정밀기기,5530,-420,-7.06,211434130600
2020,048530,인트론바이오,KOSDAQ,제약,19950,250,1.27,667797502050
2021,175140,인포마크,KOSDAQ,통신장비,7850,0,0.0,39833160800
2022,115310,인포바인,KOSDAQ,통신서비스,27800,650,2.39,88762147400
2023,039290,인포뱅크,KOSDAQ,통신서비스,10700,-100,-0.93,93025564600
2024,071200,인피니트헬스케어,KOSDAQ,소프트웨어,7260,30,0.41,177118285080
2025,016670,인피니티엔티,KOSDAQ,유통,973,0,0.0,97551057352
2026,101930,인화정공,KOSDAQ,운송장비·부품,12500,-50,-0.4,116646312500
2027,333430,일승,KOSDAQ,운송장비·부품,3100,-75,-2.36,95252915700
2028,068330,일신바이오,KOSDAQ,기계·장비,4475,65,1.47,197867226500
2029,058450,일야,KOSDAQ,IT부품,685,0,0.0,21741900000
2030,019540,일지테크,KOSDAQ,운송장비·부품,3960,40,1.02,53513460000
2031,094820,일진파워,KOSDAQ,건설,16800,-850,-4.82,253322311200
2032,950140,잉글우드랩,KOSDAQ,화학,9050,-50,-0.55,179804187300
2033,049550,잉크테크,KOSDAQ,화학,8120,-10,-0.12,157478930840
2034,254120,자비스,KOSDAQ,기계·장비,2640,-70,-2.58,58561052880
2035,221610,자안바이오,KOSDAQ,화학,2995,0,0.0,19931117015
2036,043910,자연과환경,KOSDAQ,기타서비스,1835,5,0.27,113359037070
2037,234920,자이글,KOSDAQ,일반전기전자,3680,-10,-0.27,49793748800
2038,289220,자이언트스텝,KOSDAQ,오락·문화,103200,-9400,-8.35,996474948000
2039,174880,장원테크,KOSDAQ,통신장비,4750,100,2.15,90864901750
2040,049630,재영솔루텍,KOSDAQ,IT부품,1180,15,1.29,95371276880
2041,110020,전진바이오팜,KOSDAQ,화학,4810,-50,-1.03,30501984890
2042,208140,정다운,KOSDAQ,음식료·담배,2990,-5,-0.17,97264173760
2043,022220,정산애강,KOSDAQ,화학,2200,-45,-2.0,113948073800
2044,040420,정상제이엘에스,KOSDAQ,기타서비스,7640,-30,-0.39,119776497280
2045,045510,정원엔시스,KOSDAQ,컴퓨터서비스,2435,-35,-1.42,78429626020
2046,217190,제너셈,KOSDAQ,반도체,9550,60,0.63,83745611700
2047,095700,제넥신,KOSDAQ,기타서비스,68400,-1300,-1.87,1711951588800
2048,072520,제넨바이오,KOSDAQ,유통,1080,-15,-1.37,225928270440
2049,122310,제노레이,KOSDAQ,의료·정밀기기,9770,20,0.21,142191055880
2050,361390,제노코,KOSDAQ,통신장비,60300,2600,4.51,147261042000
2051,187420,제노포커스,KOSDAQ,제약,9120,-110,-1.19,205190971200
2052,225220,제놀루션,KOSDAQ,제약,13950,-100,-0.71,133462161000
2053,123330,제닉,KOSDAQ,화학,5720,0,0.0,40040000000
2054,159580,제로투세븐,KOSDAQ,유통,10750,-100,-0.92,215350837000
2055,147830,제룡산업,KOSDAQ,금속,3980,100,2.58,79600000000
2056,033100,제룡전기,KOSDAQ,IT부품,6610,40,0.61,106172523490
2057,079370,제우스,KOSDAQ,기계·장비,21200,800,3.92,220140800000
2058,054950,제이브이엠,KOSDAQ,기계·장비,16100,-200,-1.23,194647261200
2059,090470,제이스텍,KOSDAQ,반도체,6350,-90,-1.4,92696080800
2060,287410,제이시스메디칼,KOSDAQ,의료·정밀기기,7220,-50,-0.69,514782187840
2061,137950,제이씨케미칼,KOSDAQ,화학,10250,-250,-2.38,228245093500
2062,033320,제이씨현시스템,KOSDAQ,유통,6600,-200,-2.94,126155251200
2063,204270,제이앤티씨,KOSDAQ,일반전기전자,8360,100,1.21,483613175760
2064,026040,제이에스티나,KOSDAQ,기타제조,4835,195,4.2,79795824650
2065,126880,제이엔케이히터,KOSDAQ,기계·장비,7050,-100,-1.4,163594566150
2066,322510,제이엘케이,KOSDAQ,소프트웨어,6120,-20,-0.33,92785252680
2067,033050,제이엠아이,KOSDAQ,출판·매체복제,1375,-5,-0.36,44796595250
2068,094970,제이엠티,KOSDAQ,IT부품,3620,170,4.93,60628628800
2069,058420,제이웨이,KOSDAQ,오락·문화,2160,0,0.0,7799412240
2070,089790,제이티,KOSDAQ,반도체,10000,-50,-0.5,103155130000
2071,052670,제일바이오,KOSDAQ,제약,3540,30,0.85,103116886560
2072,199820,제일전기공업,KOSDAQ,일반전기전자,20400,-200,-0.97,226644000000
2073,023440,제일제강,KOSDAQ,금속,2910,45,1.57,101315814210
2074,038010,제일테크노스,KOSDAQ,금속,5500,0,0.0,49500000000
2075,276730,제주맥주,KOSDAQ,음식료·담배,2980,-95,-3.09,168356473780
2076,080220,제주반도체,KOSDAQ,반도체,4920,80,1.65,169458738360
2077,216080,제테마,KOSDAQ,제약,27400,-600,-2.14,486787276600
2078,229000,젠큐릭스,KOSDAQ,제약,18700,-350,-1.84,122642472700
2079,082270,젬백스,KOSDAQ,기계·장비,18800,-250,-1.31,748481824400
2080,064800,젬백스링크,KOSDAQ,유통,1600,0,0.0,132953208000
2081,041590,젬백스지오,KOSDAQ,건설,1030,-5,-0.48,93423786150
2082,044060,조광ILI,KOSDAQ,기계·장비,9050,-100,-1.09,125350726450
2083,034940,조아제약,KOSDAQ,제약,4080,-55,-1.33,126397694160
2084,067000,조이시티,KOSDAQ,디지털컨텐츠,10750,-500,-4.44,488829375000
2085,033340,좋은사람들,KOSDAQ,섬유·의류,1055,0,0.0,52653176320
2086,036930,주성엔지니어링,KOSDAQ,반도체,11400,200,1.79,550041016800
2087,239340,줌인터넷,KOSDAQ,인터넷,5220,50,0.97,140833689480
2088,051980,중앙디앤엠,KOSDAQ,화학,1510,-30,-1.95,128240203370
2089,072020,중앙백신,KOSDAQ,제약,15800,-200,-1.25,157368000000
2090,000440,중앙에너비스,KOSDAQ,유통,18750,-900,-4.58,116758687500
2091,078650,지나인제약,KOSDAQ,의료·정밀기기,532,20,3.91,39786103056
2092,228760,지노믹트리,KOSDAQ,제약,13150,-50,-0.38,267306782800
2093,314130,지놈앤컴퍼니,KOSDAQ,제약,38250,800,2.14,516245715000
2094,043610,지니뮤직,KOSDAQ,디지털컨텐츠,5840,-20,-0.34,339394157920
2095,263860,지니언스,KOSDAQ,소프트웨어,8400,-310,-3.56,79334640000
2096,303030,지니틱스,KOSDAQ,반도체,2720,5,0.18,97228216960
2097,036180,지더블유바이텍,KOSDAQ,유통,2290,50,2.23,68164655250
2098,208350,지란지교시큐리티,KOSDAQ,출판·매체복제,5450,0,0.0,45270648450
2099,114570,지스마트글로벌,KOSDAQ,유통,620,0,0.0,7030424280
2100,382480,지아이텍,KOSDAQ,기계·장비,28800,-400,-1.37,226697126400
2101,051160,지어소프트,KOSDAQ,소프트웨어,20300,700,3.57,295863466500
